insee_code,commune_name,latitude,longitude
02278,Éparcy,49.8853,4.071
02279,Épaux-Bézu,49.1022,3.3563
02280,Épieds,49.1023,3.4579
02281,L'Épine-aux-Bois,48.8988,3.4452
02282,Eppes,49.5509,3.7397
02283,Erlon,49.733,3.7073
02284,Erloy,49.9204,3.8394
02286,Esquéhéries,49.9779,3.7584
02287,Essigny-le-Grand,49.7742,3.2732
02288,Essigny-le-Petit,49.8985,3.3686
02289,Essises,48.9674,3.4162
02290,Essômes-sur-Marne,49.033,3.3427
02291,Estrées,49.9686,3.2802
02292,Étampes-sur-Marne,49.0319,3.4175
02293,Étaves-et-Bocquiaux,49.931,3.4519
02294,Étouvelles,49.5171,3.5807
02295,Étréaupont,49.9014,3.9399
02296,Étreillers,49.8309,3.1565
02297,Étrépilly,49.0825,3.3515
02298,Étreux,49.9985,3.6554
02299,Évergnicourt,49.4573,4.039
02302,Faverolles,49.2255,3.1827
02303,Fayet,49.871,3.2533
02304,La Fère,49.6683,3.3694
02305,Fère-en-Tardenois,49.1833,3.5126
02306,La Ferté-Chevresis,49.7455,3.5506
02307,La Ferté-Milon,49.1729,3.1441
02308,Fesmy-le-Sart,50.0477,3.6972
02309,Festieux,49.5255,3.7609
02310,Fieulaine,49.8974,3.445
02312,La Flamengrie,50.0021,3.9205
02313,Flavigny-le-Grand-et-Beaurain,49.8868,3.6741
02315,Flavy-le-Martel,49.7086,3.1921
02316,Fleury,49.2679,3.1553
02317,Fluquières,49.7995,3.1569
02318,Folembray,49.55,3.2896
02319,Fonsomme,49.8998,3.3961
02320,Fontaine-lès-Clercs,49.8091,3.2127
02321,Fontaine-lès-Vervins,49.8512,3.9084
02322,Fontaine-Notre-Dame,49.881,3.424
02323,Fontaine-Uterte,49.9266,3.3689
02324,Fontenelle,50.0299,3.8489
02326,Fontenoy,49.4108,3.1936
02327,Foreste,49.8056,3.0952
02328,Fossoy,49.0426,3.4821
02329,Fourdrain,49.617,3.4569
02330,Francilly-Selency,49.8558,3.2296
02331,Franqueville,49.8187,3.7974
02332,Fresnes-en-Tardenois,49.1448,3.5511
02333,Fresnes-sous-Coucy,49.5523,3.3678
02334,Fresnoy-le-Grand,49.9553,3.417
02335,Fressancourt,49.629,3.4289
02336,Frières-Faillouël,49.6841,3.2366
02337,Froidestrées,49.9432,3.9097
02338,Froidmont-Cohartille,49.6793,3.72
02339,Gandelu,49.0796,3.1782
02340,Gauchy,49.8233,3.2846
02341,Gercy,49.8145,3.8726
02342,Gergny,49.9339,3.93
02343,Germaine,49.8135,3.1207
02345,Gibercourt,49.7426,3.284
02346,Gizy,49.6118,3.7661
02347,Gland,49.059,3.4602
02349,Goudelancourt-lès-Berrieux,49.4923,3.8568
02350,Goudelancourt-lès-Pierrepont,49.6798,3.8529
02351,Goussancourt,49.1636,3.6541
02352,Gouy,49.9938,3.2618
02353,Grandlup-et-Fay,49.6538,3.7378
02354,Grandrieux,49.7312,4.1862
02355,Gricourt,49.8876,3.2394
02356,Grisolles,49.1298,3.3718
02357,Gronard,49.7972,3.8775
02358,Grougis,49.9501,3.5281
02359,Grugies,49.8106,3.2787
02360,Villeneuve-sur-Aisne,49.4409,3.9744
02361,Guise,49.8973,3.6229
02362,Guivry,49.6504,3.1196
02363,Guny,49.5117,3.2641
02364,Guyencourt,49.3579,3.8412
02366,Hannapes,49.9762,3.6163
02367,Happencourt,49.7814,3.1838
02368,Haramont,49.2862,3.0219
02369,Harcigny,49.8081,3.9767
02370,Hargicourt,49.967,3.1884
02371,Harly,49.8404,3.3347
02372,Hartennes-et-Taux,49.2795,3.3588
02373,Hary,49.798,3.9154
02374,Lehaucourt,49.9122,3.2777
02375,Hautevesnes,49.114,3.2317
02376,Hauteville,49.888,3.525
02377,Haution,49.8709,3.8352
02378,La Hérie,49.8828,4.0414
02379,Le Hérie-la-Viéville,49.8214,3.6544
02380,Hinacourt,49.7462,3.2943
02381,Hirson,49.938,4.1132
02382,Holnon,49.861,3.2007
02383,Homblières,49.8569,3.3709
02384,Houry,49.7871,3.8502
02385,Housset,49.7941,3.6958
02386,Iron,49.9517,3.6656
02387,Itancourt,49.803,3.3501
02388,Iviers,49.7881,4.1392
02389,Jaulgonne,49.0884,3.5315
02390,Jeancourt,49.9308,3.1459
02391,Jeantes,49.8142,4.071
02392,Joncourt,49.9604,3.3043
02393,Jouaignes,49.2947,3.5294
02395,Jumencourt,49.5151,3.3484
02396,Jumigny,49.4081,3.7256
02397,Jussy,49.7168,3.2357
02398,Juvigny,49.4488,3.3178
02399,Juvincourt-et-Damary,49.4504,3.8904
02400,Laffaux,49.4506,3.4356
02401,Laigny,49.8634,3.8573
02402,Lanchy,49.8297,3.0727
02403,Landifay-et-Bertaignemont,49.8293,3.604
02404,Landouzy-la-Cour,49.8445,3.9934
02405,Landouzy-la-Ville,49.8578,4.0489
02406,Landricourt,49.5104,3.3717
02407,Laniscourt,49.5461,3.5336
02408,Laon,49.5711,3.613
02409,Lappion,49.5929,3.9689
02410,Largny-sur-Automne,49.2627,3.0559
02411,Latilly,49.154,3.3123
02412,Launoy,49.2632,3.4034
02413,Laval-en-Laonnois,49.503,3.5862
02414,Lavaqueresse,49.9453,3.7163
02415,Laversine,49.3541,3.1475
02416,Lemé,49.8422,3.758
02417,Lempire,49.9976,3.1753
02418,Lerzy,49.9504,3.8831
02419,Leschelle,49.963,3.7739
02420,Lesdins,49.9036,3.3122
02421,Lesges,49.308,3.4982
02422,Lesquielles-Saint-Germain,49.9312,3.6277
02423,Leuilly-sous-Coucy,49.4755,3.3501
02424,Leury,49.4246,3.3415
02425,Leuze,49.8586,4.1675
02426,Levergies,49.9342,3.3122
02427,Lhuys,49.2734,3.5431
02428,Licy-Clignon,49.1026,3.2654
02429,Lierval,49.488,3.6218
02430,Liesse-Notre-Dame,49.6115,3.8271
02431,Liez,49.6933,3.3002
02432,Limé,49.3249,3.5559
02433,Lislet,49.6763,4.0198
02435,Logny-lès-Aubenton,49.832,4.2235
02438,Longpont,49.2857,3.2202
02439,Les Septvallons,49.3555,3.6776
02440,Lor,49.5308,4.0544
02441,Louâtre,49.2566,3.2429
02442,Loupeigne,49.2437,3.5251
02443,Lucy-le-Bocage,49.0556,3.2755
02444,Lugny,49.7802,3.8114
02445,Luzoir,49.9315,3.9597
02446,Ly-Fontaine,49.7329,3.311
02447,Maast-et-Violaine,49.2935,3.4535
02448,Mâchecourt,49.6509,3.8415
02449,Macogny,49.157,3.2186
02450,Macquigny,49.8714,3.569
02451,Magny-la-Fosse,49.9371,3.274
02452,Maissemy,49.8924,3.1857
02453,Maizy,49.3754,3.7134
02454,La Malmaison,49.5168,3.9951
02455,Malzy,49.921,3.7317
02456,Manicamp,49.5653,3.1805
02457,Marchais,49.5867,3.819
02458,Dhuys et Morin-en-Brie,48.8917,3.5092
02459,Marcy,49.8518,3.4159
02460,Marcy-sous-Marle,49.7487,3.7346
02461,Marest-Dampcourt,49.5942,3.1488
02462,Mareuil-en-Dôle,49.2446,3.5627
02463,Marfontaine,49.8085,3.7641
02464,Margival,49.4322,3.4072
02465,Marigny-en-Orxois,49.0551,3.2195
02466,Marizy-Sainte-Geneviève,49.181,3.1971
02467,Marizy-Saint-Mard,49.1823,3.227
02468,Marle,49.7444,3.7654
02469,Marly-Gomont,49.8894,3.7856
02470,Martigny,49.8672,4.1357
02471,Martigny-Courpierre,49.4919,3.6872
02472,Mauregny-en-Haye,49.5437,3.7968
02473,Mayot,49.7093,3.3962
02474,Mennessis,49.6915,3.2726
02476,Mennevret,49.9925,3.5568
02477,Mercin-et-Vaux,49.3675,3.2693
02478,Merlieux-et-Fouquerolles,49.5166,3.499
02480,Mesbrecourt-Richecourt,49.7132,3.5367
02481,Mesnil-Saint-Laurent,49.8312,3.3657
02482,Meurival,49.3583,3.7621
02483,Mézières-sur-Oise,49.7903,3.3864
02484,Mézy-Moulins,49.0634,3.5125
02485,Missy-aux-Bois,49.3353,3.2491
02486,Missy-lès-Pierrepont,49.6291,3.7862
02487,Missy-sur-Aisne,49.3849,3.4399
02488,Molain,50.032,3.53
02489,Molinchart,49.5614,3.5407
02490,Monampteuil,49.4715,3.5731
02491,Monceau-le-Neuf-et-Faucouzy,49.7826,3.6311
02492,Monceau-lès-Leups,49.6621,3.4813
02493,Monceau-le-Waast,49.6228,3.7182
02494,Monceau-sur-Oise,49.9099,3.6979
02495,Mondrepuis,49.9629,4.0587
02496,Monnes,49.1473,3.2282
02497,Mons-en-Laonnois,49.5372,3.5531
02498,Montaigu,49.555,3.8447
02499,Montbavin,49.5301,3.5135
02500,Montbrehain,49.9636,3.3564
02501,Montchâlons,49.5137,3.7228
02502,Montcornet,49.6897,4.0262
02503,Mont-d'Origny,49.8531,3.5261
02504,Montescourt-Lizerolles,49.7362,3.2581
02505,Montfaucon,48.9501,3.4312
02506,Montgobert,49.2892,3.1764
02507,Montgru-Saint-Hilaire,49.177,3.326
02508,Monthenault,49.49,3.6555
02509,Monthiers,49.1087,3.2952
02510,Monthurel,49.0286,3.5505
02511,Montigny-en-Arrouaise,49.914,3.4858
02512,Montigny-l'Allier,49.1245,3.1053
02513,Montigny-le-Franc,49.6876,3.9188
02514,Montigny-Lengrain,49.3741,3.0975
02515,Montigny-lès-Condé,48.982,3.5665
02516,Montigny-sous-Marle,49.74,3.8051
02517,Montigny-sur-Crécy,49.7126,3.5839
02518,Montlevon,48.9577,3.5178
02519,Montloué,49.6644,4.0652
02520,Mont-Notre-Dame,49.2933,3.5806
02521,Montreuil-aux-Lions,49.0258,3.1973
02522,Mont-Saint-Jean,49.7941,4.2102
02523,Mont-Saint-Martin,49.2754,3.6409
02524,Mont-Saint-Père,49.0809,3.4776
02525,Morcourt,49.8783,3.3378
02526,Morgny-en-Thiérache,49.7557,4.0784
02527,Morsain,49.462,3.1896
02528,Mortefontaine,49.3366,3.08
02529,Mortiers,49.6966,3.6658
02530,Moulins,49.4209,3.6789
02531,Moussy-Verneuil,49.4145,3.6403
02532,Moÿ-de-l'Aisne,49.7504,3.3512
02533,Muret-et-Crouttes,49.2789,3.4382
02534,Muscourt,49.3589,3.7441
02535,Nampcelles-la-Cour,49.7775,3.9999
02536,Nampteuil-sous-Muret,49.305,3.4344
02537,Nanteuil-la-Fosse,49.4344,3.4456
02538,Nanteuil-Notre-Dame,49.1912,3.4105
02539,Nauroy,49.9514,3.2589
02540,Nesles-la-Montagne,49.0008,3.4486
02541,Neufchâtel-sur-Aisne,49.4382,4.0242
02542,Neuflieux,49.6173,3.1596
02543,Neuilly-Saint-Front,49.165,3.2666
02544,Neuve-Maison,49.9281,4.0394
02545,La Neuville-Bosmont,49.7152,3.8346
02546,La Neuville-en-Beine,49.6759,3.1583
02547,La Neuville-Housset,49.7899,3.7291
02548,La Neuville-lès-Dorengt,49.9832,3.6851
02549,Neuville-Saint-Amand,49.8201,3.3395
02550,Neuville-sur-Ailette,49.4705,3.6986
02551,Neuville-sur-Margival,49.4542,3.3985
02552,Neuvillette,49.8553,3.4695
02553,Nizy-le-Comte,49.5733,4.0348
02554,Nogentel,49.0152,3.4042
02555,Nogent-l'Artaud,48.9425,3.3313
02556,Noircourt,49.6691,4.0948
02557,Noroy-sur-Ourcq,49.2031,3.207
02558,Le Nouvion-en-Thiérache,50.0097,3.808
02559,Nouvion-et-Catillon,49.7069,3.4954
02560,Nouvion-le-Comte,49.7086,3.459
02561,Nouvion-le-Vineux,49.5108,3.6052
02562,Nouvron-Vingré,49.4349,3.1899
02563,Noyales,49.9056,3.5367
02564,Bernoy-le-Château,49.32,3.3067
02565,Œuilly,49.393,3.6818
02566,Ognes,49.616,3.1897
02567,Ohis,49.9216,4.0078
02568,Oigny-en-Valois,49.213,3.1287
02569,Oisy,50.0226,3.6502
02570,Ollezy,49.7287,3.1465
02571,Omissy,49.88,3.2969
02572,Orainville,49.376,4.0123
02573,Orgeval,49.5047,3.7011
02574,Origny-en-Thiérache,49.8845,4.0133
02575,Origny-Sainte-Benoite,49.827,3.534
02576,Osly-Courtil,49.4,3.2363
02577,Ostel,49.4294,3.5659
02578,Oulches-la-Vallée-Foulon,49.4303,3.7406
02579,Oulchy-la-Ville,49.2085,3.342
02580,Oulchy-le-Château,49.2085,3.3828
02581,Paars,49.3321,3.6024
02582,Paissy,49.4256,3.7
02583,Pancy-Courtecon,49.4631,3.6495
02584,Papleux,50.0169,3.8799
02585,Parcy-et-Tigny,49.2693,3.3291
02586,Parfondeval,49.7431,4.1624
02587,Parfondru,49.54,3.7062
02588,Pargnan,49.3934,3.7003
02589,Pargny-et-Filain,49.4583,3.5491
02590,Pargny-la-Dhuys,48.9582,3.562
02591,Pargny-les-Bois,49.7314,3.6183
02592,Parpeville,49.7962,3.5659
02593,Pasly,49.4017,3.2969
02594,Passy-en-Valois,49.165,3.1814
02595,Passy-sur-Marne,49.068,3.5747
02596,Pavant,48.9552,3.2843
02598,Pernant,49.3745,3.2336
02599,Pierremande,49.5662,3.2535
02600,Pierrepont,49.6472,3.7843
02601,Pignicourt,49.4064,4.0233
02602,Pinon,49.4873,3.4646
02604,Pithon,49.7558,3.1047
02605,Pleine-Selve,49.7952,3.5263
02606,Le Plessier-Huleu,49.2391,3.3481
02607,Ploisy,49.332,3.2735
02608,Plomion,49.8143,4.0273
02609,Ployart-et-Vaurseine,49.4952,3.7358
02610,Pommiers,49.3936,3.2805
02612,Pont-Arcy,49.3918,3.6215
02613,Pontavert,49.4189,3.8271
02614,Pontru,49.9216,3.2007
02615,Pontruet,49.919,3.2326
02616,Pont-Saint-Mard,49.4967,3.2785
02617,Pouilly-sur-Serre,49.6784,3.585
02618,Prémont,50.0157,3.3928
02619,Prémontré,49.5493,3.4153
02620,Presles-et-Boves,49.3873,3.5379
02621,Presles-et-Thierny,49.513,3.6231
02622,Priez,49.1308,3.2616
02623,Prisces,49.7722,3.8604
02624,Proisy,49.8891,3.7548
02625,Proix,49.902,3.5769
02626,Prouvais,49.48,3.97
02627,Proviseux-et-Plesnoy,49.4765,4.0177
02628,Puiseux-en-Retz,49.2939,3.1357
02629,Puisieux-et-Clanlieu,49.8485,3.6579
02631,Quierzy,49.5638,3.1466
02632,Quincy-Basse,49.5091,3.3824
02633,Quincy-sous-le-Mont,49.3082,3.5576
02634,Raillimont,49.7028,4.1612
02635,Ramicourt,49.9611,3.334
02636,Regny,49.8336,3.4202
02637,Remaucourt,49.8979,3.3528
02638,Remies,49.6799,3.5242
02639,Remigny,49.7122,3.2925
02640,Renansart,49.7335,3.4587
02641,Renneval,49.7379,4.0411
02642,Résigny,49.7411,4.2097
02643,Ressons-le-Long,49.3829,3.1518
02644,Retheuil,49.3186,3.001
02645,Reuilly-Sauvigny,49.0525,3.5616
02647,Ribeauville,50.037,3.5903
02648,Ribemont,49.7853,3.4707
02649,Rocourt-Saint-Martin,49.1427,3.3915
02650,Rocquigny,50.0168,3.9724
02651,Rogécourt,49.6493,3.4141
02652,Rogny,49.7682,3.8258
02653,Romeny-sur-Marne,48.9849,3.3343
02654,Romery,49.8899,3.7362
02655,Ronchères,49.1389,3.6031
02656,Roucy,49.3787,3.8162
02657,Rougeries,49.806,3.7896
02658,Roupy,49.8121,3.1823
02659,Rouvroy,49.8583,3.3315
02660,Rouvroy-sur-Serre,49.7163,4.1776
02661,Royaucourt-et-Chailvet,49.5122,3.539
02662,Rozet-Saint-Albin,49.1979,3.2944
02663,Rozières-sur-Crise,49.3228,3.3644
02664,Rozoy-Bellevalle,48.9269,3.4482
02665,Grand-Rozoy,49.2415,3.3813
02666,Rozoy-sur-Serre,49.7036,4.1348
02667,Saconin-et-Breuil,49.3509,3.2459
02668,Sains-Richaumont,49.8304,3.7018
02670,Saint-Algis,49.8946,3.8257
02671,Saint-Aubin,49.5085,3.1891
02672,Saint-Bandry,49.3643,3.1471
02673,Saint-Christophe-à-Berry,49.4296,3.1302
02674,Saint-Clément,49.7741,4.0702
02675,Sainte-Croix,49.4798,3.7815
02676,Saint-Erme-Outre-et-Ramecourt,49.5219,3.8564
02677,Saint-Eugène,49.0155,3.5173
02678,Sainte-Geneviève,49.7248,4.0744
02679,Saint-Gengoulph,49.1154,3.2129
02680,Saint-Gobain,49.5966,3.394
02681,Saint-Gobert,49.8047,3.831
02682,Saint-Mard,49.3832,3.5894
02683,Saint-Martin-Rivière,50.0438,3.5541
02684,Saint-Michel,49.931,4.15
02685,Saint-Nicolas-aux-Bois,49.6005,3.4391
02686,Saint-Paul-aux-Bois,49.5463,3.2004
02687,Saint-Pierre-Aigle,49.3137,3.1992
02688,Saint-Pierre-lès-Franqueville,49.8246,3.8189
02689,Saint-Pierremont,49.7178,3.8755
02690,Sainte-Preuve,49.619,3.9113
02691,Saint-Quentin,49.8475,3.279
02693,Saint-Rémy-Blanzy,49.2472,3.3034
02694,Saint-Simon,49.7457,3.1818
02696,Saint-Thomas,49.5019,3.819
02697,Samoussy,49.5906,3.7432
02698,Sancy-les-Cheminots,49.4386,3.4768
02699,Saponay,49.2117,3.4896
02701,Saulchery,48.9819,3.3116
02702,Savy,49.8336,3.1977
02703,Seboncourt,49.9635,3.4949
02704,Selens,49.4975,3.2018
02705,La Selve,49.5706,3.9946
02706,Septmonts,49.3375,3.3641
02707,Septvaux,49.5704,3.3856
02708,Sequehart,49.9301,3.3419
02709,Serain,50.0239,3.3649
02710,Seraucourt-le-Grand,49.7823,3.216
02711,Serches,49.3322,3.4492
02712,Sergy,49.182,3.568
02713,Seringes-et-Nesles,49.2115,3.5606
02714,Sermoise,49.3717,3.4463
02715,Serval,49.3525,3.6817
02716,Servais,49.6194,3.3422
02717,Séry-lès-Mézières,49.7657,3.4242
02718,Silly-la-Poterie,49.197,3.1517
02719,Sinceny,49.5931,3.2668
02720,Sissonne,49.5685,3.9298
02721,Sissy,49.8089,3.4206
02722,Soissons,49.3766,3.3235
02723,Soize,49.6973,4.0826
02724,Sommelans,49.1355,3.2903
02725,Sommeron,49.9574,3.9432
02726,Sommette-Eaucourt,49.7268,3.1178
02727,Sons-et-Ronchères,49.7669,3.6682
02728,Sorbais,49.9104,3.8808
02729,Soucy,49.3229,3.1229
02730,Soupir,49.4107,3.599
02731,Le Sourd,49.8664,3.7518
02732,Surfontaine,49.7472,3.4783
02734,Taillefontaine,49.3108,3.0502
02735,Tannières,49.2871,3.5483
02736,Tartiers,49.4368,3.2332
02737,Tavaux-et-Pontséricourt,49.7287,3.924
02738,Tergnier,49.6562,3.2949
02739,Terny-Sorny,49.4495,3.3678
02740,Thenailles,49.812,3.9474
02741,Thenelles,49.8329,3.4593
02742,Thiernu,49.7653,3.7795
02743,Le Thuel,49.643,4.0834
02744,Torcy-en-Valois,49.0836,3.2739
02745,Toulis-et-Attencourt,49.6951,3.7464
02746,Travecy,49.685,3.3454
02747,Trefcon,49.8622,3.0888
02748,Trélou-sur-Marne,49.0903,3.6055
02749,Troësnes,49.1984,3.1773
02750,Trosly-Loire,49.5167,3.2298
02751,Trucy,49.4721,3.6111
02752,Tugny-et-Pont,49.7676,3.1642
02753,Tupigny,49.9775,3.5983
02754,Ugny-le-Gay,49.6623,3.1569
02755,Urcel,49.4936,3.5575
02756,Urvillers,49.7895,3.3203
02757,Vadencourt,49.9248,3.5774
02758,Vailly-sur-Aisne,49.4124,3.5174
02759,La Vallée-au-Blé,49.8572,3.794
02760,La Vallée-Mulâtre,50.0259,3.561
02761,Variscourt,49.4152,3.9828
02762,Vassens,49.4745,3.1556
02763,Vasseny,49.3574,3.4909
02764,Vassogne,49.4203,3.729
02765,Vaucelles-et-Beffecourt,49.5215,3.5584
02766,Vaudesson,49.4775,3.4872
02767,Vauxrezis,49.4213,3.2747
02768,Vauxaillon,49.4767,3.4084
02769,Vaux-Andigny,50.009,3.5248
02770,Vauxbuin,49.3577,3.2957
02772,Vaux-en-Vermandois,49.8259,3.138
02773,Vauxtin,49.3449,3.6031
02774,Vendelles,49.9077,3.139
02775,Vendeuil,49.7236,3.3478
02776,Vendhuile,50.0124,3.2076
02777,Vendières,48.8748,3.4449
02778,Vendresse-Beaulne,49.4314,3.6637
02779,Vénérolles,49.9898,3.6287
02780,Venizel,49.369,3.395
02781,Verdilly,49.0746,3.4231
02782,Le Verguier,49.9257,3.1726
02783,Grand-Verly,49.9446,3.5814
02784,Petit-Verly,49.9609,3.5646
02785,Vermand,49.884,3.1555
02786,Verneuil-sous-Coucy,49.5446,3.3188
02787,Verneuil-sur-Serre,49.6452,3.6806
02788,Versigny,49.6571,3.4435
02789,Vervins,49.8371,3.9226
02790,Vesles-et-Caumont,49.6767,3.7921
02791,Veslud,49.5402,3.7301
02792,Veuilly-la-Poterie,49.0814,3.2185
02793,Vézaponin,49.4666,3.2235
02794,Vézilly,49.1877,3.6817
02795,Vic-sur-Aisne,49.4125,3.1108
02796,Vichel-Nanteuil,49.1821,3.2965
02797,Viel-Arcy,49.3794,3.6243
02798,Viels-Maisons,48.9035,3.397
02799,Vierzy,49.2873,3.2762
02800,Viffort,48.9555,3.4663
02801,Vigneux-Hocquet,49.7424,3.9931
02802,La Ville-aux-Bois-lès-Dizy,49.6629,3.9882
02803,La Ville-aux-Bois-lès-Pontavert,49.4278,3.8536
02804,Villemontoire,49.3004,3.3204
02805,Villeneuve-Saint-Germain,49.3809,3.3595
02806,Villeneuve-sur-Fère,49.171,3.4775
02807,Villequier-Aumont,49.66,3.1991
02808,Villeret,49.9501,3.186
02809,Villers-Agron-Aiguizy,49.1609,3.7143
02810,Villers-Cotterêts,49.2197,3.1025
02812,Villers-Hélon,49.2649,3.2681
02813,Villers-le-Sec,49.7701,3.505
02814,Villers-lès-Guise,49.9251,3.6827
02815,Villers-Saint-Christophe,49.7799,3.092
02816,Villers-sur-Fère,49.1679,3.5302
02817,Ville-Savoye,49.2942,3.6403
02818,Villiers-Saint-Denis,48.9978,3.2621
02819,Vincy-Reuil-et-Magny,49.7153,4.0467
02820,Viry-Noureuil,49.6355,3.2483
02821,Vivaise,49.6238,3.5634
02822,Vivières,49.3093,3.0877
02823,Voharies,49.7879,3.7915
02824,Vorges,49.5182,3.6527
02826,Voulpaix,49.8408,3.8332
02827,Voyenne,49.7129,3.7408
02828,Vregny,49.4142,3.4189
02829,Vuillery,49.4292,3.3872
02830,Wassigny,50.0177,3.6018
02831,Watigny,49.9193,4.199
02832,Wiège-Faty,49.8852,3.7192
02833,Wimy,49.9485,3.9972
02834,Wissignicourt,49.5288,3.4451
03001,Abrest,46.0962,3.4514
03002,Agonges,46.6238,3.149
03003,Ainay-le-Château,46.7182,2.7157
03004,Andelaroche,46.248,3.74
03005,Archignat,46.3634,2.4102
03006,Arfeuilles,46.1468,3.7388
03007,Arpheuilles-Saint-Priest,46.2273,2.6699
03008,Arronnes,46.0513,3.5714
03009,Aubigny,46.6774,3.1669
03010,Audes,46.461,2.5578
03011,Aurouër,46.6873,3.3123
03012,Autry-Issards,46.5444,3.1202
03013,Avermes,46.5961,3.3164
03014,Avrilly,46.3284,3.971
03015,Bagneux,46.6477,3.2071
03016,Barberier,46.2224,3.2475
03017,Barrais-Bussolles,46.2809,3.6954
03018,Bayet,46.2585,3.2755
03019,Beaulon,46.5868,3.6733
03020,Beaune-d'Allier,46.2782,2.8889
03021,Bègues,46.1232,3.1391
03022,Bellenaves,46.2093,3.0693
03023,Bellerive-sur-Allier,46.1202,3.4025
03024,Bert,46.3276,3.7043
03025,Bessay-sur-Allier,46.4507,3.371
03026,Besson,46.4817,3.2523
03027,Bézenet,46.3332,2.846
03028,Billezois,46.208,3.5758
03029,Billy,46.2316,3.4414
03030,Biozat,46.0811,3.2927
03031,Bizeneuille,46.4022,2.7351
03032,Blomard,46.2908,2.9644
03033,Bost,46.1841,3.5049
03034,Boucé,46.3178,3.4958
03035,Le Bouchaud,46.305,3.9069
03036,Bourbon-l'Archambault,46.5829,3.0448
03037,Braize,46.6619,2.6646
03038,Bransat,46.3328,3.2168
03039,Bresnay,46.4335,3.2558
03040,Bressolles,46.5296,3.2879
03041,Le Brethon,46.5893,2.7136
03042,Le Breuil,46.1753,3.6664
03043,Broût-Vernet,46.1995,3.2932
03044,Brugheas,46.073,3.3634
03045,Busset,46.058,3.5139
03046,Buxières-les-Mines,46.4715,2.945
03047,La Celle,46.227,2.7742
03048,Cérilly,46.6263,2.8085
03049,Cesset,46.2987,3.1988
03050,La Chabanne,46.0268,3.7526
03051,Chambérat,46.4145,2.4227
03052,Chamblet,46.3264,2.7098
03053,Chantelle,46.2398,3.1547
03054,Chapeau,46.4928,3.5127
03055,La Chapelaude,46.428,2.5114
03056,La Chapelle,46.0876,3.5903
03057,La Chapelle-aux-Chasses,46.6619,3.5294
03058,Chappes,46.3831,2.9426
03059,Chareil-Cintrat,46.2657,3.2328
03060,Charmeil,46.158,3.3935
03061,Charmes,46.0828,3.2464
03062,Charroux,46.1817,3.1625
03063,Chassenard,46.4385,3.9722
03064,Château-sur-Allier,46.7812,2.9841
03065,Châtel-de-Neuvre,46.4197,3.2961
03066,Châtel-Montagne,46.1021,3.7183
03067,Châtelperron,46.3996,3.6326
03068,Châtelus,46.2022,3.7225
03069,Châtillon,46.4643,3.1228
03070,Chavenon,46.4218,2.9539
03071,Chavroches,46.354,3.5984
03072,Chazemais,46.4841,2.5147
03073,Chemilly,46.4765,3.3088
03074,Chevagnes,46.6099,3.5636
03075,Chezelle,46.2136,3.1097
03076,Chézy,46.6158,3.4514
03077,Chirat-l'Église,46.2499,3.0339
03078,Chouvigny,46.1246,3.0018
03079,Cindré,46.3215,3.5469
03080,Cognat-Lyonne,46.11,3.3002
03081,Colombier,46.2675,2.7937
03082,Commentry,46.2734,2.7509
03083,Contigny,46.3461,3.3145
03084,Cosne-d'Allier,46.4876,2.8317
03085,Coulandon,46.5559,3.2412
03086,Coulanges,46.4789,3.8669
03087,Couleuvre,46.6747,2.9041
03088,Courçais,46.4657,2.4489
03089,Coutansouze,46.2071,3.0041
03090,Couzon,46.6427,3.1192
03091,Créchy,46.2692,3.4228
03092,Cressanges,46.4493,3.1666
03093,Creuzier-le-Neuf,46.1785,3.4635
03094,Creuzier-le-Vieux,46.1632,3.4387
03095,Cusset,46.1342,3.4774
03096,Deneuille-lès-Chantelle,46.2517,3.1475
03097,Deneuille-les-Mines,46.3799,2.7692
03098,Désertines,46.3571,2.6253
03099,Deux-Chaises,46.3751,3.0385
03100,Diou,46.5234,3.7426
03101,Domérat,46.3706,2.5462
03102,Dompierre-sur-Besbre,46.5336,3.6787
03103,Le Donjon,46.3498,3.8003
03104,Doyet,46.345,2.795
03105,Droiturier,46.2288,3.7085
03106,Durdat-Larequille,46.2536,2.6968
03107,Ébreuil,46.1121,3.074
03108,Échassières,46.198,2.9473
03109,Escurolles,46.1431,3.2675
03110,Espinasse-Vozelle,46.1313,3.3336
03111,Estivareilles,46.4248,2.6305
03112,Étroussat,46.2227,3.221
03113,Ferrières-sur-Sichon,46.0205,3.6501
03114,La Ferté-Hauterive,46.3997,3.335
03115,Fleuriel,46.2897,3.1625
03116,Fourilles,46.2452,3.1981
03117,Franchesse,46.6422,3.0411
03118,Gannat,46.0991,3.1708
03119,Gannay-sur-Loire,46.7217,3.5928
03120,Garnat-sur-Engièvre,46.6346,3.6712
03121,Gennetines,46.6273,3.4078
03122,Gipcy,46.5085,3.0496
03124,Gouise,46.4103,3.4322
03125,La Guillermie,45.9817,3.6434
03126,Hauterive,46.0782,3.4396
03127,Hérisson,46.524,2.7134
03128,Huriel,46.3757,2.4812
03129,Hyds,46.2715,2.8283
03130,Isle-et-Bardais,46.6866,2.7762
03131,Isserpent,46.1588,3.6226
03132,Jaligny-sur-Besbre,46.3789,3.5856
03133,Jenzat,46.1603,3.2007
03134,Laféline,46.3429,3.1786
03135,Lalizolle,46.1615,3.001
03136,Lamaids,46.302,2.441
